_id,brand,batteryCharge,status,helmets,extraFeatures,damages,isClean,rides,kms,location.type,location.coordinates
NQEDKON7E1,BH,37.6,reserved,1,"['locker', 'helmetDetection']",[],False,26,72.30893529389239,Point,"[-3.7020058713614925, 40.4124385128389]"
2TU3I7J4GR,Orbea,45.0,reserved,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,31,89.97298984149134,Point,"[-3.6997778847931238, 40.42827226088747]"
FZSMWLGS2T,Vandor,59.64,out,2,['absBrakes'],[],False,31,89.36313572713418,Point,"[-3.6909041671323073, 40.41045731845635]"
0THNTD97GF,Orbea,75.75,out,1,[],[],True,18,56.57492437400537,Point,"[-3.705980483135669, 40.4344285411021]"
VKHGEE4PS2,Orbea,13.92,moving,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,25,73.51676946432667,Point,"[-3.6916903722220833, 40.43976306759345]"
OCDTX1R9PB,Orbea,30.41,out,2,"['lamps', 'helmetDetection', 'locker']",[],True,25,85.09515439086249,Point,"[-3.6938415553110433, 40.44084340926387]"
LZV6LH3AUH,BH,72.86,moving,2,"['absBrakes', 'lamps', 'locker']",[],True,31,92.27268774545706,Point,"[-3.6589399775597427, 40.458172138058565]"
V1QFW2EPT6,Vandor,0.0,out,1,['locker'],[],True,14,43.29096093922931,Point,"[-3.701381455235277, 40.45257650349361]"
QUBZDKZJ1X,Vandor,0.0,out,1,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",[],True,20,63.71874862975606,Point,"[-3.6441787509094947, 40.461687042848396]"
D5T8WUJ3D5,Vandor,54.69,moving,1,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",[],True,24,72.29875802240174,Point,"[-3.711948970412772, 40.41644076804111]"
ZCMZ0U091Y,Vandor,29.05,free,1,"['lamps', 'absBrakes']",[],True,15,48.20677314318516,Point,"[-3.6775290415525537, 40.47078762039796]"
FEAP6HC5F3,BH,93.65,free,1,[],[],True,19,57.51683194623734,Point,"[-3.6879749079527344, 40.41483413528222]"
OWD8C1WOV8,BH,60.95,out,1,"['lamps', 'helmetDetection', 'locker']",[],False,15,49.390131710339574,Point,"[-3.7210851178449293, 40.41608597806187]"
W1LX2XJ5AK,Vandor,58.01,reserved,1,['lamps'],[],False,17,55.0823944524344,Point,"[-3.7054463007686467, 40.41036963218835]"
0Q1ONXIYQV,Vandor,6.52,out,1,"['helmetDetection', 'absBrakes']",[],True,20,69.41524297913426,Point,"[-3.681173385994489, 40.430580246460266]"
JHYDS9JKTA,Vandor,40.38,reserved,1,['helmetDetection'],[],False,27,83.14473292961655,Point,"[-3.727212700421294, 40.420779472379444]"
BEMP2GUSZN,Orbea,16.02,out,1,[],[],True,24,74.33046208344103,Point,"[-3.6946977277036823, 40.46414807827983]"
4LBNQNJLWK,BH,0.0,out,1,"['locker', 'lamps', 'helmetDetection']",[],False,22,70.41084759021692,Point,"[-3.704315061377273, 40.40626459726309]"
7FVZLTYJ4D,Vandor,43.0,out,1,"['helmetDetection', 'absBrakes']",[],True,21,62.402071941290615,Point,"[-3.6838291840898836, 40.4387578841851]"
045JV8E5QZ,Orbea,45.67,free,1,"['helmetDetection', 'absBrakes']",[],True,23,73.30265921882196,Point,"[-3.693422304104299, 40.41667452301549]"
8MHA86MIPN,Vandor,6.31,reserved,1,[],['flatTire'],True,22,74.7380975463535,Point,"[-3.707125057863787, 40.44247197238129]"
0LN19CCRW1,BH,0.0,out,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,23,62.9065299504325,Point,"[-3.722581818068495, 40.46328391430504]"
NR1ZPWIWI3,Vandor,13.31,moving,1,['locker'],[],True,19,63.41101869417626,Point,"[-3.6970290492531324, 40.455302819079805]"
WADURVB6G6,Orbea,56.6,moving,1,[],[],False,24,71.30848369271281,Point,"[-3.7204052577544102, 40.44858758117104]"
L6LFTTHHUK,Vandor,35.83,out,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],False,22,66.22605795514254,Point,"[-3.648923896839103, 40.4344427134768]"
6IQZOMQLK8,Vandor,6.89,moving,1,[],[],True,17,54.30400824321798,Point,"[-3.7049694450946555, 40.46077251709262]"
MUY7SAFPX0,Orbea,0.0,out,1,"['helmetDetection', 'lamps', 'locker']",[],True,18,49.3984735551442,Point,"[-3.725579608563355, 40.40617610563148]"
0AOLJPMCQA,BH,29.89,moving,1,"['absBrakes', 'locker']",[],True,23,76.5791634317446,Point,"[-3.666434112853136, 40.40492754499523]"
I1V6KEY8I7,Vandor,94.88,moving,1,[],[],True,13,37.737883828093736,Point,"[-3.6746580542599068, 40.434718641703114]"
YN4ARWTFFU,Vandor,48.51,free,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],True,17,53.94476441221164,Point,"[-3.6995475194689806, 40.41771107298644]"
64GCXDXONA,Vandor,86.78,out,1,"['helmetDetection', 'absBrakes']",[],True,20,56.13206995332321,Point,"[-3.695011816710662, 40.46198624049423]"
BI1JJJSFAN,Vandor,16.45,reserved,1,['absBrakes'],[],False,16,47.4333982473558,Point,"[-3.668402285453763, 40.41075670938186]"
JHRTE559PI,BH,27.01,reserved,2,"['locker', 'helmetDetection']",[],True,20,55.51360595887395,Point,"[-3.7047955074499432, 40.47231719886185]"
WEGDKW694Q,Vandor,93.64,free,1,"['locker', 'absBrakes', 'lamps']",[],True,29,90.45050383284165,Point,"[-3.7131276886000526, 40.427845736619545]"
2B5KA0VBVH,Orbea,42.54,free,2,['lamps'],[],True,16,50.47779590741228,Point,"[-3.7041295277354487, 40.42388151573885]"
7A2BVL404C,BH,94.38,out,1,"['absBrakes', 'locker']",[],True,18,48.185932855017676,Point,"[-3.6820459137715553, 40.41109249066213]"
FQO3FR6O6J,Vandor,0.0,out,1,"['helmetDetection', 'absBrakes', 'locker', 'lamps']",[],False,16,50.794542114345965,Point,"[-3.705367133215569, 40.43823086811878]"
CK7MNG3LDW,Vandor,0.0,out,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],False,25,76.70922853033933,Point,"[-3.663564204065927, 40.46481558644049]"
WA33KLOXGE,Orbea,15.37,free,1,[],[],True,26,86.28069131693513,Point,"[-3.6659010156285863, 40.43175198565436]"
QK5KRE7PE1,Vandor,75.04,out,1,['locker'],[],False,12,32.52976834297556,Point,"[-3.6588833528062263, 40.43865497220468]"
YWGI1I3TY1,Vandor,15.54,moving,2,[],[],False,19,55.44168397668052,Point,"[-3.694586525437736, 40.452619610880674]"
A2P0XKSB2D,BH,70.33,out,1,"['lamps', 'absBrakes']",[],False,24,62.21694844698848,Point,"[-3.6916868389668562, 40.467898514997174]"
KLXAB8GIWW,BH,1.95,reserved,1,['locker'],[],True,20,55.70519907734148,Point,"[-3.6662487845775327, 40.436324571866145]"
7CFUDV0PWH,Vandor,83.26,out,2,"['locker', 'helmetDetection']",['flatTire'],True,23,59.3671227415141,Point,"[-3.6531945127494723, 40.44230501022226]"
2FS9HO6IVR,Vandor,6.39,reserved,1,['lamps'],[],True,15,47.198787558043456,Point,"[-3.715446047529456, 40.449162902812155]"
69N0BGJK7R,BH,29.57,out,2,"['helmetDetection', 'absBrakes', 'locker']",[],True,17,55.149218541349605,Point,"[-3.677817697280795, 40.400395571237524]"
R11BJWZXRL,Orbea,40.5,out,2,"['absBrakes', 'helmetDetection']","['stolenHelmet', 'scratches']",True,17,52.06849596922269,Point,"[-3.657896486278496, 40.45310641313811]"
K7QOXJAN5E,Vandor,31.88,out,2,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],False,27,72.25382026471259,Point,"[-3.677822925033363, 40.47598423290823]"
ICRPRO4X0Q,BH,72.71,free,1,"['locker', 'absBrakes']",['flatTire'],True,23,72.7468907542351,Point,"[-3.709667975874692, 40.42916930855862]"
KY37HJZC20,BH,21.39,reserved,1,[],[],True,20,63.59523591191599,Point,"[-3.6480733214394565, 40.44743354192274]"
R7AQ68P5UZ,BH,40.12,reserved,1,"['helmetDetection', 'locker', 'lamps', 'absBrakes']",[],True,21,62.27973149843333,Point,"[-3.695607525388529, 40.43973061169489]"
VMEJP3GB5H,Orbea,40.41,out,1,['helmetDetection'],[],False,16,52.21174625166648,Point,"[-3.7233768411240065, 40.433142699059175]"
BB0S2SYEXT,BH,6.0,free,1,"['absBrakes', 'lamps', 'helmetDetection']",[],True,9,34.21413030955488,Point,"[-3.718251259398871, 40.465179953065146]"
P8KCU67P80,Vandor,6.27,out,1,"['lamps', 'locker']",[],True,15,42.91215185151434,Point,"[-3.7162669647145092, 40.401133101228325]"
PBNI4T4TOR,BH,24.08,moving,1,['locker'],[],True,14,50.86127065704462,Point,"[-3.6828678486256337, 40.40640423225868]"
IG85JQ1DTH,BH,72.26,reserved,1,[],[],True,19,58.86157679385739,Point,"[-3.6508275076365724, 40.43061384356034]"
BVG6ZNNT1P,Orbea,86.27,free,1,['locker'],[],False,25,75.56475417745827,Point,"[-3.656235617468702, 40.42847729244485]"
L2QX4UT2UN,Vandor,32.88,out,1,"['helmetDetection', 'lamps', 'locker']",['flatTire'],True,24,61.61593673227555,Point,"[-3.6926862203655704, 40.45092350875476]"
27188STYLK,BH,52.52,moving,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,31,93.75065801520131,Point,"[-3.6617382071093965, 40.43018422923951]"
RUDMZETV7X,BH,81.81,reserved,1,['helmetDetection'],"['stolenHelmet', 'scratches']",False,21,59.10239935039569,Point,"[-3.6440180924454277, 40.42129802304471]"
8ROZKYV07S,Vandor,10.04,moving,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,14,41.028519312460716,Point,"[-3.6999986008068366, 40.47112870988724]"
HQ5J1VP3QF,BH,2.38,out,1,"['locker', 'helmetDetection', 'lamps']",[],False,15,42.64314446460359,Point,"[-3.6730747077221797, 40.45058462286634]"
3JG16MN8GJ,BH,45.58,reserved,1,"['absBrakes', 'locker', 'helmetDetection', 'lamps']",[],True,24,73.00279917888506,Point,"[-3.6625763677295824, 40.411395925747975]"
4C80A8FFY9,Vandor,0.0,out,1,"['absBrakes', 'lamps']",[],True,18,60.94434710382718,Point,"[-3.6603743381941127, 40.43894505843571]"
6Y478WO5SM,Orbea,43.68,reserved,1,"['locker', 'lamps', 'helmetDetection']",[],True,10,32.12955326201826,Point,"[-3.6588817682311845, 40.45720247626214]"
2Z8I5LYQSZ,Orbea,77.26,moving,2,[],[],False,17,54.7463342194289,Point,"[-3.6535968397641807, 40.42459010633637]"
7Y74IB1RJO,Vandor,0.0,out,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,16,40.98844302470303,Point,"[-3.7196010803955977, 40.43099105354212]"
OLQCNSP75V,BH,73.83,moving,2,[],[],True,24,64.92330598065577,Point,"[-3.6963401144133137, 40.44788769455827]"
ZN777MYN2L,Orbea,82.74,free,1,[],[],True,13,37.29248580603442,Point,"[-3.7030307434609804, 40.45370026662033]"
5YYXZWC1B3,BH,16.04,out,1,[],"['scratches', 'brokenLamp']",True,17,48.40664747946066,Point,"[-3.66457533943465, 40.424679667311764]"
5C78LRDHVQ,Vandor,9.17,out,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",[],True,10,28.21278793242285,Point,"[-3.673461469442809, 40.44241315564563]"
9LFB7NKL6E,Vandor,1.33,out,1,"['lamps', 'locker']",[],False,22,71.89289771383508,Point,"[-3.6479772420020344, 40.40219445562772]"
T1NCIZ9R7M,BH,68.1,free,2,"['lamps', 'helmetDetection', 'absBrakes']",[],True,22,68.1610497591207,Point,"[-3.6529486794213573, 40.45270220690053]"
VBPWTQCXN4,BH,85.0,moving,2,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,11,30.0649998132524,Point,"[-3.6809442773806, 40.47194410400149]"
9E2RR392AQ,BH,48.71,free,1,[],[],True,31,95.20065979945016,Point,"[-3.683580512377209, 40.45833336256961]"
AXRQTW25R6,Orbea,2.62,free,1,"['lamps', 'helmetDetection']",[],False,18,52.690340675893346,Point,"[-3.6436033758487074, 40.4452626087907]"
2K4VQSTRDO,BH,37.15,out,1,"['lamps', 'absBrakes']",[],True,12,32.78996395293084,Point,"[-3.705633810411457, 40.474219571706755]"
BFNT5RBQO8,Vandor,55.13,free,1,['helmetDetection'],[],True,11,31.47551665554704,Point,"[-3.7182685320085054, 40.43279385598698]"
KP8MKNMOT5,Orbea,0.0,out,1,"['absBrakes', 'lamps', 'helmetDetection']",[],True,22,64.0991978825099,Point,"[-3.6544940545062996, 40.4272199800983]"
PK6P2KJSF3,Vandor,74.89,moving,1,"['lamps', 'helmetDetection', 'absBrakes', 'locker']",[],True,17,56.88267206705169,Point,"[-3.716284445395969, 40.45597128564563]"
JB3VYIK4UV,Vandor,3.39,reserved,1,"['helmetDetection', 'locker']",[],True,17,54.978520822463075,Point,"[-3.6786334334846305, 40.433242046259096]"
ZQCVT39EMI,BH,36.59,out,2,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",['flatTire'],True,12,34.286457817027376,Point,"[-3.662807657744582, 40.43513957887411]"
1LJ6X9FKVP,Vandor,34.92,out,1,['absBrakes'],[],True,16,49.656095595609926,Point,"[-3.7074905807875433, 40.44212170273009]"
78GZPWCN0K,BH,37.05,free,1,"['locker', 'lamps']",[],True,25,81.12173562379037,Point,"[-3.701837871973189, 40.46026443098714]"
3VO37RNP8K,Orbea,95.22,free,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,27,77.31315042641438,Point,"[-3.7131115733402726, 40.440545442690734]"
0JCD7SSCGI,Orbea,88.88,out,1,['locker'],[],True,18,57.0482291298831,Point,"[-3.6465459907872972, 40.47300381772398]"
4FGGY5ENBK,BH,72.36,reserved,1,"['helmetDetection', 'locker']",[],True,23,67.9755530888903,Point,"[-3.6933546839549907, 40.4132544752088]"
IN8ZS1AW3G,Vandor,49.69,free,1,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",[],False,18,59.019153564232404,Point,"[-3.7026397369534556, 40.39935214345535]"
OCDENFDXTU,Orbea,90.55,free,1,"['helmetDetection', 'lamps']","['stolenHelmet', 'brokenLamp']",True,14,43.59602395669684,Point,"[-3.727138065917698, 40.42051859961386]"
TMCL68NGN8,Vandor,12.47,moving,2,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],False,26,82.83208494128881,Point,"[-3.643541805663889, 40.4661897205785]"
IKYD3DGWW5,BH,12.85,reserved,1,['helmetDetection'],[],True,29,85.6154226850775,Point,"[-3.6569506298741743, 40.44045775578742]"
D0X3912AMC,Vandor,36.02,out,1,"['lamps', 'helmetDetection', 'locker']",[],True,21,62.96013581778443,Point,"[-3.68333975095038, 40.447601014427086]"
MROK2P7S8T,Vandor,50.22,out,1,"['absBrakes', 'lamps']",['stolenHelmet'],True,16,41.012788148178,Point,"[-3.6708490968970224, 40.45527972500895]"
D06TPL42Q5,BH,55.15,moving,1,['helmetDetection'],[],True,15,52.489769351272216,Point,"[-3.6797061381162846, 40.4636138097914]"
Q6IP2DRN4S,Vandor,68.64,reserved,1,"['lamps', 'locker']",['scratches'],True,20,53.570410284903694,Point,"[-3.6936958078574524, 40.429279218629716]"
FMF291SGRX,Vandor,58.74,moving,2,[],[],True,20,59.40830073376042,Point,"[-3.6899295807479655, 40.445222692867006]"
WLCE6L6B80,BH,47.53,free,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,18,51.98370267897567,Point,"[-3.643246290821713, 40.43686101893456]"
3A0JT1Z1EC,Orbea,70.41,moving,1,"['helmetDetection', 'lamps']",[],True,21,60.28340638149863,Point,"[-3.6800433187547963, 40.43471060124118]"
EQE4NF0AMM,Vandor,13.22,moving,2,"['absBrakes', 'lamps', 'locker']",[],False,18,50.45903006858484,Point,"[-3.668342826008923, 40.43134902318897]"
X3ZWGMVCIR,BH,45.15,reserved,2,"['lamps', 'helmetDetection', 'absBrakes']",[],False,20,68.23934511797827,Point,"[-3.6523281672611043, 40.47104087550579]"
L0FC0A8VTA,Orbea,17.82,out,1,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",[],True,15,45.24694755309335,Point,"[-3.6709386892050486, 40.408071237674406]"
IO7DH0YDV7,Orbea,23.99,moving,1,"['absBrakes', 'helmetDetection']",[],True,20,57.18802661186608,Point,"[-3.677236039387372, 40.42644052494479]"
ZD1CH4IEUB,BH,79.18,reserved,1,"['absBrakes', 'lamps']",[],False,18,49.08686436070609,Point,"[-3.706995004971584, 40.417909601943734]"
D98TPPLRSS,BH,25.67,free,1,"['locker', 'helmetDetection']",[],True,25,83.34801020502614,Point,"[-3.6497796167344383, 40.460466298288864]"
UOSC6387AR,Vandor,46.18,free,1,"['locker', 'absBrakes', 'lamps']",[],True,14,41.26815489039042,Point,"[-3.6971107190666292, 40.444849432705055]"
9T1IV228GD,BH,22.08,reserved,1,"['lamps', 'helmetDetection']",[],True,13,33.533299555461795,Point,"[-3.6851757629101027, 40.43231626420211]"
RZICO6N2OZ,Vandor,96.28,out,2,['lamps'],['brokenLamp'],True,16,38.45588085062105,Point,"[-3.7271931750893583, 40.410230680037685]"
MO3R8FGTKG,Vandor,34.37,moving,1,"['helmetDetection', 'absBrakes']",[],True,13,42.3710819485513,Point,"[-3.6837668798130228, 40.463191812859684]"
BPAUPV8A0C,Vandor,91.07,out,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",[],True,20,56.12024448499496,Point,"[-3.67852609871295, 40.439476187926]"
4YMU1NG23V,Orbea,0.0,out,2,"['locker', 'lamps', 'helmetDetection']",[],False,20,57.99253115652989,Point,"[-3.702039784693882, 40.41673939972078]"
2BR5KNA9P4,BH,0.0,out,1,[],[],True,25,77.45077362958466,Point,"[-3.6693130954226483, 40.412498193382774]"
XUF3ASJMTP,Vandor,19.64,moving,1,[],[],True,27,85.58389649645873,Point,"[-3.720521014751744, 40.438585380330366]"
GOA8G2VQDD,Orbea,16.91,out,2,['absBrakes'],[],True,20,64.8059906767774,Point,"[-3.6923884166897425, 40.47152125061469]"
TRG2HTR0Y1,Vandor,0.0,out,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,19,55.794697622300895,Point,"[-3.7100028944729666, 40.47128185422662]"
WGD8NOYSLR,Orbea,73.45,out,1,"['locker', 'lamps']",[],True,28,79.97163459248056,Point,"[-3.64516451489972, 40.4197070637601]"
P8W1NZDF44,Orbea,3.12,free,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']","['stolenHelmet', 'flatTire']",True,22,64.14969997836236,Point,"[-3.716767856618, 40.45719492115209]"
NMHS8M1A0T,Vandor,2.03,out,1,"['locker', 'helmetDetection']",[],True,22,67.27985061310778,Point,"[-3.68123672036688, 40.442067823784726]"
5YQ54V28HU,BH,99.34,out,1,"['lamps', 'absBrakes']",[],True,17,48.149521727347185,Point,"[-3.7059663693022697, 40.4272191327167]"
DZ4LF6ASAN,Orbea,9.49,reserved,1,[],['flatTire'],False,21,68.4343440009821,Point,"[-3.695303592238599, 40.460798855464695]"
VM400HW9K9,Vandor,63.53,out,1,"['helmetDetection', 'lamps']","['scratches', 'brokenLamp']",True,20,64.36706581176749,Point,"[-3.694189497970788, 40.42867167519712]"
LFTO0A1OXH,Vandor,55.46,moving,1,['absBrakes'],[],False,22,65.17098665462649,Point,"[-3.676559761456284, 40.451533477546064]"
YXD5SXXPA5,Vandor,0.0,out,1,[],[],True,19,58.11097760513276,Point,"[-3.684937098742616, 40.43497973145686]"
UWHSFDF7RO,Orbea,80.6,out,1,"['lamps', 'absBrakes', 'locker']",[],False,19,49.661917527190155,Point,"[-3.660257541303956, 40.4336214105426]"
1OT5C84OCC,Vandor,43.33,reserved,1,[],[],False,19,59.35757926846599,Point,"[-3.7261249174295985, 40.451586476618544]"
70E2790G9M,Vandor,10.5,free,2,[],[],False,16,46.288983966908496,Point,"[-3.7113787987373104, 40.467295764264016]"
DILP40VSAG,Vandor,64.08,out,1,[],[],False,16,48.79076809339948,Point,"[-3.7244477049055984, 40.45957926126211]"
L6YPDBTI45,Orbea,78.65,moving,1,"['absBrakes', 'lamps']",[],False,17,48.23449292127354,Point,"[-3.7226299433080965, 40.47274853050372]"
3MWAIBMAQ2,Vandor,41.28,free,1,"['locker', 'absBrakes']",[],True,19,57.107878417189156,Point,"[-3.6902598890239964, 40.42653617303777]"
5I73JPU64D,Orbea,80.8,free,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,20,55.991878199005455,Point,"[-3.6796925254111064, 40.418541647329455]"
GO08FNLJRG,Vandor,95.62,free,2,[],"['flatTire', 'brokenLamp']",False,26,77.61184794106873,Point,"[-3.711032973843384, 40.40478631463265]"
I2FOZ75ZWH,Vandor,34.94,moving,1,"['absBrakes', 'locker', 'helmetDetection', 'lamps']",[],True,7,19.96208361762732,Point,"[-3.6531377206580515, 40.40158894035244]"
BKRS2M5I05,Orbea,89.95,reserved,1,"['lamps', 'helmetDetection', 'absBrakes']",[],True,21,67.27544444764165,Point,"[-3.7132849724882795, 40.43416500386097]"
VCU4B7TGGH,Orbea,35.74,moving,1,[],[],True,21,55.943569454287015,Point,"[-3.668722678039248, 40.41682100630303]"
0FL4I23EDH,Orbea,0.0,out,1,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",[],True,14,46.20115330496805,Point,"[-3.6866647979508516, 40.45813015653964]"
T96E4QHKF1,Orbea,80.09,moving,1,['helmetDetection'],[],True,23,68.85166742677363,Point,"[-3.7244017162218275, 40.399340647462914]"
Y4RN8C0E1S,Orbea,57.63,free,2,"['locker', 'lamps', 'helmetDetection']",[],True,16,52.964058836739,Point,"[-3.6751709920215645, 40.401156626265724]"
1QV8SKD5VG,Vandor,60.57,free,2,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",[],False,18,47.752656331681635,Point,"[-3.6772413037336333, 40.45837682323602]"
U8HRJA8FV5,BH,8.82,moving,1,[],[],True,12,36.81150113380728,Point,"[-3.669996110302643, 40.3996568918408]"
PM04NITWDK,Orbea,81.39,reserved,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,17,54.71375392592675,Point,"[-3.7083910394534096, 40.4455737836302]"
DRUOLNAQVT,Orbea,63.64,free,1,"['locker', 'helmetDetection', 'absBrakes']",[],True,29,81.66884055804888,Point,"[-3.7232086174998553, 40.44123674639583]"
BRGA6J1NDJ,Vandor,50.23,free,2,"['locker', 'helmetDetection', 'lamps']",[],True,16,45.859450398383814,Point,"[-3.706031133010804, 40.431379302544045]"
HXX5H0F7DC,Vandor,10.9,reserved,1,['locker'],[],True,27,86.5641963812895,Point,"[-3.6472380984421617, 40.45380715997383]"
5BCD6Y25K9,Orbea,76.91,reserved,1,['locker'],[],True,25,75.86569496308128,Point,"[-3.655908903356972, 40.40393868465063]"
L41OJFUFUY,Orbea,1.86,reserved,2,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,29,90.56532786747779,Point,"[-3.70560633948685, 40.4128984245361]"
2WTKD2BLQG,Orbea,0.0,out,2,[],[],True,20,63.172367185395906,Point,"[-3.656567861752227, 40.40433697645443]"
YQPS7YFPSI,BH,86.36,out,2,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",['brokenLamp'],True,21,58.146402788647954,Point,"[-3.6756314969902517, 40.424341461260774]"
YATQCHVWPL,BH,90.85,moving,1,['lamps'],[],True,22,59.067679351387945,Point,"[-3.6575805334918203, 40.434522865133324]"
VLR5ZHY8GL,BH,2.56,out,2,"['helmetDetection', 'locker', 'absBrakes']",[],True,23,66.95247959645549,Point,"[-3.6617063957375837, 40.422534994673306]"
1Q753D4SS8,BH,0.0,out,1,[],"['stolenHelmet', 'scratches']",True,16,49.51919336491829,Point,"[-3.663987333334696, 40.439007694570165]"
N1BFHNCCRQ,BH,46.09,reserved,1,"['locker', 'absBrakes', 'helmetDetection']",[],True,15,46.565308921235754,Point,"[-3.649094868015799, 40.46089924017856]"
Y26VK29OUY,BH,0.0,out,1,['lamps'],[],True,15,47.53657694686197,Point,"[-3.717670061352477, 40.40901172235935]"
XPM8SQB1SJ,Orbea,66.33,reserved,2,['helmetDetection'],[],True,15,47.4725107499613,Point,"[-3.6904840714043523, 40.45684596513639]"
LHG7A2G2X6,Orbea,8.04,reserved,1,[],"['brokenLamp', 'scratches']",False,17,55.79132168404036,Point,"[-3.7150944697764103, 40.41064843091398]"
LGKUSXLFCQ,Orbea,80.58,free,1,"['lamps', 'absBrakes', 'helmetDetection']",[],False,17,42.6841186203662,Point,"[-3.68536481881188, 40.435535742615315]"
6XB5IDMV7D,BH,18.27,out,1,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",[],False,19,62.857317350412515,Point,"[-3.6494131125783604, 40.42489642863913]"
EIFXVJ82Y5,Orbea,0.0,out,2,"['locker', 'lamps', 'helmetDetection']",[],False,23,62.443018112425136,Point,"[-3.6837170876482044, 40.46875716043003]"
BRVV0FVEMH,Orbea,0.0,out,1,"['helmetDetection', 'locker', 'lamps', 'absBrakes']",[],True,20,62.71068389341768,Point,"[-3.721889002175583, 40.47521798759716]"
W0I59EQLS0,Orbea,98.53,free,2,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",[],True,25,71.61854961828855,Point,"[-3.6799284258879226, 40.45870476183098]"
ON2BO52TGJ,Orbea,8.79,moving,1,"['absBrakes', 'lamps']",[],True,12,40.23941647916288,Point,"[-3.6822063105706135, 40.44071869842123]"
R4P2CX9E22,Vandor,76.74,reserved,1,"['locker', 'lamps', 'absBrakes']",[],True,28,80.24697771240263,Point,"[-3.696219851111927, 40.47272882205184]"
CDWUNR7CAP,Orbea,52.7,reserved,1,"['helmetDetection', 'absBrakes', 'locker']",['stolenHelmet'],True,27,80.58406448387387,Point,"[-3.7177308060577654, 40.42268682294493]"
I0VRXW6J8P,BH,16.16,reserved,1,"['lamps', 'absBrakes', 'helmetDetection']",[],True,15,42.67317695624274,Point,"[-3.64295226388896, 40.46490459532339]"
5DVJ4SLVW1,Orbea,14.26,out,1,['helmetDetection'],[],True,14,45.135128350583805,Point,"[-3.6811269004104945, 40.430318846801256]"
SO42JWYSEX,Orbea,11.98,moving,1,"['helmetDetection', 'absBrakes']",[],True,7,25.509620824588207,Point,"[-3.7251430792851643, 40.458807695571394]"
FNJKNEQCSS,Vandor,80.32,free,1,[],[],False,22,61.72434011693325,Point,"[-3.6721090093352347, 40.45680244955818]"
F0Z8K53HF2,BH,0.81,moving,1,['lamps'],[],False,21,54.57491461042032,Point,"[-3.7158214973823327, 40.45522779783064]"
6WO42WRW8H,Orbea,24.71,free,1,[],[],False,20,54.592664036195295,Point,"[-3.7224475685406206, 40.41513147644421]"
H4OKYNT9NS,BH,93.57,free,1,['lamps'],[],True,20,58.42268727040987,Point,"[-3.703909248389984, 40.46915953218963]"
OJJPWDJNL9,Vandor,5.52,moving,2,"['lamps', 'locker', 'helmetDetection']",[],True,14,46.82059611121129,Point,"[-3.675745860201024, 40.4336249504135]"
X77OF3LN43,BH,69.73,moving,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,20,61.25936354541723,Point,"[-3.648873873957499, 40.46138409262657]"
UA02CHVZSL,Orbea,46.06,free,1,[],[],False,18,55.28389744035439,Point,"[-3.6996137572495025, 40.476751595777365]"
6MEIZS5F42,Vandor,43.78,reserved,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],True,13,38.91330164979333,Point,"[-3.7048601918611803, 40.400613932050426]"
DJMEMAV8KX,Orbea,74.46,moving,2,"['helmetDetection', 'lamps', 'absBrakes']",[],True,19,63.102286925722694,Point,"[-3.6620864038771583, 40.44117542281743]"
RWLZ377P0L,BH,45.09,reserved,2,['absBrakes'],[],True,15,41.93369060665033,Point,"[-3.7262224993236783, 40.40193650842442]"
